VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,NUMOCCS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,HIT_RUN,ROLINLOC,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWED,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,SPEEDREL,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,D_VISION1,D_VISION2,D_VISION3,LAST_YR,FIRST_YR,DR_ZIP,MONTH,DAY,HOUR,MINUTE,HARM_EV,MAN_COLL,VE_FORMS
3HSFMAMR9YN0,3,H,S,F,M,A,M,R,9,Y,N,0,48,1,1,84,881,66,92,0,0,1,998,1,0,0,0,1,6,2,0,0,0,0,12,12,0,4,2,3,0,0,0,17,8,12,0,12,0,0,0,0,0,17,0,3,1,57,481301,0,84881,2000,920,920,DS,1205814,D,571205814,1600,2340,,,8,1,0,48,1,6,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,76031,6,22,19,20,12,2,2
1C3LC66K48N1,1,C,3,L,C,6,6,K,4,8,N,1,48,2,1,6,43,4,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,17,8,12,1,65,12,0,0,0,0,17,0,0,1,0,481301,0,6043,2008,SLT,***,4D,000000000,*,00000000000,1089,0,,3353,,1,0,48,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,76028,6,22,19,20,12,2,2
1HD1BW5149Y0,1,H,D,1,B,W,5,1,4,9,Y,0,48,1,1,72,706,80,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,1,3,0,0,0,1,8,25,1,25,0,0,0,0,0,17,0,0,1,0,481302,0,72706,2009,STC,***,RS,000000000,*,00000000000,,,1584,,,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,214,72,0,0,0,0,0,76016,6,22,13,52,25,0,1
1G6CB5153K43,1,G,6,C,B,5,1,5,3,K,4,3,48,1,2,19,3,4,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,5,99,0,6,2,2,0,0,0,1,8,30,1,12,65,64,38,30,0,17,0,0,1,0,481303,0,19003,1989,FFL,***,4D,000000000,*,00000000000,1138,0,,3364,,1,1,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,999,999,0,0,0,0,0,78227,6,23,4,35,12,7,2
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,48,2,1,99,999,99,99,9,0,0,998,1,0,0,0,0,0,0,1,0,0,0,11,11,0,9,1,1,0,0,0,16,8,12,0,12,0,0,0,0,0,17,0,0,1,0,481303,0,99999,9999,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,1,0,99,9,9,9,9,9,9,0,0,0,0,99,99,99,99,99,99,99,28,8,90,0,999,999,0,0,0,9999,9999,99999,6,23,4,35,12,7,2
1HTSHAARXYH2,1,H,T,S,H,A,A,R,X,Y,H,2,48,1,2,84,881,63,48,2,2,0,998,1,0,0,0,0,2,7,0,5,0,0,0,0,0,4,0,3,0,0,0,17,8,1,1,63,1,0,0,0,0,17,0,3,1,57,481304,0,84881,2000,490,40S,TM,1070703,D,571070703,1520,2540,,,8,1,0,48,1,6,6,0,3,0,0,0,0,1,0,0,0,0,0,0,0,28,58,0,0,999,999,0,0,0,0,0,75165,6,23,9,20,1,0,1
JHMCD5650SC0,J,H,M,C,D,5,6,5,0,S,C,0,48,1,1,37,32,4,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,1,1,0,0,0,17,8,9,0,9,0,0,0,0,0,17,0,0,1,0,481305,0,37032,1995,AEX,***,4D,000000000,*,00000000000,1069,0,,2908,,1,0,48,1,6,0,0,3,0,1,0,0,0,1,0,0,0,0,12,12,28,6,29,0,999,999,0,0,0,2006,2006,77345,6,23,9,51,9,0,1
JT3VN39W1S01,J,T,3,V,N,3,9,W,1,S,0,1,48,1,1,49,401,14,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,1,3,0,0,0,13,8,12,0,12,0,0,0,0,0,17,0,0,1,0,481306,0,49401,1995,RUN,***,UT,000000000,*,00000000000,1033,0,,4105,,1,1,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,38,0,0,999,999,0,0,0,0,0,75961,6,23,21,29,12,4,2
5VPGB16D2430,5,V,P,G,B,1,6,D,2,4,3,0,48,2,1,77,706,80,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,2,0,0,0,1,8,12,1,12,0,0,0,0,0,17,0,0,1,0,481306,0,77706,2004,GBD,***,RS,000000000,*,00000000000,,,1507,,,1,0,48,1,6,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,999,999,0,0,0,0,0,75963,6,23,21,29,12,4,2
2G1WF52E8493,2,G,1,W,F,5,2,E,8,4,9,3,48,1,1,20,2,4,22,3,0,0,998,1,0,0,0,0,0,0,1,0,0,0,12,12,0,2,1,1,0,0,0,1,8,8,0,8,0,0,0,0,0,17,0,0,1,0,481307,0,20002,2004,IMP,***,4D,000000000,*,00000000000,1105,0,,3389,,1,0,48,1,6,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,90,38,0,0,999,999,0,0,0,0,0,78415,6,23,23,31,8,0,1
1FDWW37R98EE,1,F,D,W,W,3,7,R,9,8,E,E,48,1,1,12,481,31,48,3,2,0,998,1,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,3,0,0,0,1,4,1,1,63,65,1,0,0,0,17,0,2,1,57,481308,0,12481,2008,F3D,DRW,CH,676858,D,57676858,1760,2000,,,3,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,1,5,5,28,58,1,5,238,70,0,0,0,2008,2008,75604,6,23,4,37,1,0,1
1HGCG56782A1,1,H,G,C,G,5,6,7,8,2,A,1,48,1,2,37,32,4,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2,2,0,1,0,1,4,12,1,61,63,65,12,0,0,17,0,0,1,0,481309,0,37032,2002,USE,***,4D,000000000,*,00000000000,1069,0,,3120,,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,58,0,0,999,999,0,0,0,0,0,77545,6,23,17,39,12,5,2
1FTSW21548EE,1,F,T,S,W,2,1,5,4,8,E,E,48,2,1,12,481,31,48,1,1,0,998,1,0,0,0,0,0,0,0,5,0,0,12,12,0,6,1,2,1,0,0,1,4,2,0,12,63,1,2,0,0,17,0,0,1,0,481309,0,12481,2008,F2S,SRW,CW,000000000,G,00000000000,1560,1720,,,2,1,0,48,1,6,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,999,999,0,0,0,2007,2007,78382,6,23,17,39,12,5,2
SAJDA01N41FM,S,A,J,D,A,0,1,N,4,1,F,M,48,1,1,39,34,4,48,1,1,0,998,1,0,0,0,0,0,0,0,5,0,0,4,4,0,6,2,2,0,0,0,17,8,1,1,65,12,1,0,0,0,17,0,0,1,0,481310,0,39034,2001,STP,***,4D,000000000,*,00000000000,1145,0,,3816,,1,1,48,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,28,5,0,0,110,63,0,0,0,0,0,77539,6,24,23,49,12,5,2
2G4WS52M8V14,2,G,4,W,S,5,2,M,8,V,1,4,48,2,2,18,7,4,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,1,3,0,0,0,1,4,12,0,12,0,0,0,0,0,17,0,0,1,0,481310,0,18007,1997,CCU,***,4D,000000000,*,00000000000,1090,0,,3348,,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,1,0,9,9,0,0,0,0,999,999,0,0,0,2008,2008,77539,6,24,23,49,12,5,2
JT8JS47EXS00,J,T,8,J,S,4,7,E,X,S,0,0,48,1,1,59,34,4,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,1,3,0,0,0,1,8,12,1,12,0,0,0,0,0,17,0,0,1,0,481311,0,59034,1995,GS3,***,4D,000000000,*,00000000000,1094,0,,3660,,1,1,48,1,6,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,999,999,0,0,0,0,0,77026,6,24,2,57,12,1,2
1FUJBBCG82LG,1,F,U,J,B,B,C,G,8,2,L,G,48,2,1,82,881,66,93,1,0,1,998,1,0,0,0,1,6,1,0,0,0,0,6,6,0,2,2,1,0,0,0,1,8,12,0,12,0,0,0,0,0,17,0,3,1,57,481311,0,82881,2002,ST2,CON,DS,192533,D,57192533,0,0,,,8,1,0,48,1,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,77375,6,24,2,57,12,1,2
3GNFC16048G2,3,G,N,F,C,1,6,0,4,8,G,2,48,1,1,20,422,15,48,2,0,0,998,1,0,0,0,0,0,0,1,0,0,0,12,12,0,4,1,1,0,0,0,99,8,8,0,8,0,0,0,0,0,17,0,0,1,0,481312,0,20422,2008,C15,***,UT,000000000,*,00000000000,1300,0,,5607,,1,1,48,0,0,0,0,0,0,1,7,0,1,0,0,0,1,0,4,4,39,90,5,0,999,999,0,0,0,2008,2008,78745,6,24,1,31,8,0,1
1GCEC19T86E1,1,G,C,E,C,1,9,T,8,6,E,1,48,1,1,20,481,31,48,3,1,0,998,1,0,0,0,0,0,0,0,1,0,0,9,9,0,4,2,3,0,0,0,1,8,1,1,12,1,0,0,0,0,17,0,0,1,0,481313,0,20481,2006,SC1,SIL,4C,000000000,G,00000000000,1340,1575,,,2,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,0,999,999,0,0,0,0,0,78380,6,25,16,54,12,5,2
1MEFM50U7WG6,1,M,E,F,M,5,0,U,7,W,G,6,48,2,2,14,17,4,48,2,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,1,8,12,0,12,0,0,0,0,0,17,0,0,1,0,481313,0,14017,1998,SGL,***,4D,000000000,*,00000000000,1085,0,,3299,,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,999,999,0,0,0,2008,2008,78380,6,25,16,54,12,5,2
2FWBA3CV85AU,2,F,W,B,A,3,C,V,8,5,A,U,48,1,1,98,809,66,93,3,2,1,998,1,0,0,0,1,6,1,0,5,0,0,99,99,0,6,1,2,0,0,0,17,8,1,1,27,64,1,0,0,0,17,0,3,1,57,481314,0,98809,2005,A90,STE,DS,117034,D,57117034,0,0,,,8,1,0,48,1,6,6,0,3,0,0,0,0,1,0,0,0,0,0,0,0,28,6,0,0,999,999,0,0,0,0,0,78244,6,25,4,40,27,0,1
JT3VN66W2J00,J,T,3,V,N,6,6,W,2,J,0,0,48,1,4,49,401,14,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,1,3,0,0,0,13,8,12,0,12,0,0,0,0,0,17,0,0,1,0,481315,0,49401,1988,RUN,***,UT,000000000,*,00000000000,1030,0,,3641,,1,0,48,1,6,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,38,91,0,0,999,999,0,0,0,0,0,75931,6,26,20,0,12,5,3
1B7MF33641J2,1,B,7,M,F,3,3,6,4,1,J,2,48,2,1,7,482,31,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,3,8,0,6,3,2,0,0,0,1,4,12,0,12,65,12,0,0,0,17,0,0,1,0,481315,0,7482,2001,Q35,RPC,4C,000000000,D,00000000000,1547,0,,,3,1,0,48,1,6,0,0,3,0,83,0,0,0,0,0,0,2,0,11,8,92,0,0,0,999,999,0,0,0,2008,2008,75966,6,26,20,0,12,5,3
SALTY12482A7,S,A,L,T,Y,1,2,4,8,2,A,7,48,3,1,62,401,14,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,2,3,1,0,0,1,8,12,1,12,2,0,0,0,0,17,0,0,1,0,481315,0,62401,2002,DSE,DIS,4W,000000000,G,00000000000,1000,0,,,2,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,77632,6,26,20,0,12,5,3
1FTNW21F82ED,1,F,T,N,W,2,1,F,8,2,E,D,48,1,1,12,481,31,48,2,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,1,3,0,0,0,1,8,12,0,65,12,0,0,0,0,17,0,0,1,0,481316,0,12481,2002,F2S,SRW,CW,000000000,D,00000000000,1562,1724,,,2,1,0,48,1,2,0,0,2,0,1,0,0,0,2,0,0,3,1,11,8,91,51,94,1,999,999,0,0,0,2008,2007,77302,6,26,6,10,12,2,2
1FMCU02Z58KE,1,F,M,C,U,0,2,Z,5,8,K,E,48,2,1,12,402,14,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,2,0,0,0,1,4,12,1,12,0,0,0,0,0,17,0,0,1,0,481316,0,12402,2008,SPE,***,UT,000000000,*,00000000000,1031,0,,3272,,1,0,48,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,77316,6,26,6,10,12,2,2
1C4GP54L3YB6,1,C,4,G,P,5,4,L,3,Y,B,6,48,1,7,6,441,20,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,9,2,3,0,0,0,13,8,12,0,12,0,0,0,0,0,17,0,0,1,0,481317,0,6441,2000,TWC,***,SV,000000000,*,00000000000,1193,0,,3961,,1,0,48,1,6,6,0,3,3,46,0,0,0,0,0,0,0,0,0,0,38,0,0,0,999,999,97,0,0,0,0,76548,6,27,11,26,12,2,2
1HD4CAM10KY1,1,H,D,4,C,A,M,1,0,K,Y,1,48,2,1,72,706,80,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,9,1,2,0,0,0,1,8,12,1,12,0,0,0,0,0,17,0,0,1,0,481317,0,72706,1989,XL8,***,RS,000000000,*,00000000000,,,883,,,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,76504,6,27,11,26,12,2,2
1HD1BJY181Y0,1,H,D,1,B,J,Y,1,8,1,Y,0,48,1,1,72,706,80,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,17,8,1,1,63,1,0,0,0,0,17,0,0,1,0,481318,0,72706,2001,STC,***,RS,000000000,*,00000000000,,,1450,,,1,1,48,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,999,999,0,0,0,0,0,75840,6,27,23,20,1,0,1
2G1WJ15K1793,2,G,1,W,J,1,5,K,1,7,9,3,48,1,1,20,36,2,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,1,2,0,0,0,16,8,12,1,65,12,12,27,21,0,17,0,0,1,0,481319,0,20036,2007,MLS,***,CP,000000000,*,00000000000,1105,0,,3461,,1,0,48,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,51,0,0,0,999,999,0,0,0,0,0,79109,6,27,8,0,12,2,5
KNAFE1217854,K,N,A,F,E,1,2,1,7,8,5,4,48,2,2,63,33,4,48,2,1,0,998,1,0,0,0,0,0,0,0,1,0,0,12,12,0,6,2,2,0,0,0,1,8,12,0,12,1,0,0,0,0,17,0,0,1,0,481319,0,63033,2008,SXC,***,4D,000000000,*,00000000000,1028,0,,2919,,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,79118,6,27,8,0,12,2,5
1NXBR32E78Z9,1,N,X,B,R,3,2,E,7,8,Z,9,48,3,1,49,32,4,48,2,0,0,998,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,3,3,0,0,0,1,8,12,0,12,12,0,0,0,0,17,0,0,1,0,481319,0,49032,2008,UCS,***,4D,000000000,*,00000000000,1024,0,,2530,,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,79109,6,27,8,0,12,2,5
2B3KA53H77H7,2,B,3,K,A,5,3,H,7,7,H,7,48,4,1,7,24,4,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,2,3,0,0,0,1,8,12,0,12,0,0,0,0,0,17,0,0,1,0,481319,0,7024,2007,CHR,***,4D,000000000,*,00000000000,1200,0,,3976,,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,79118,6,27,8,0,12,2,5
1GCCS1490782,1,G,C,C,S,1,4,9,0,7,8,2,48,5,1,20,473,30,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,8,8,0,2,2,3,0,0,0,1,4,54,0,63,54,0,0,0,0,17,0,0,1,0,481319,0,20473,2007,RDO,CAL,PK,000000000,G,00000000000,1113,0,,,1,1,0,48,1,6,0,0,3,3,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,999,999,0,0,0,2008,2008,79110,6,27,8,0,12,2,5
1FABP20X5FK1,1,F,A,B,P,2,0,X,5,F,K,1,48,1,2,12,15,2,48,2,0,0,998,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0,1,4,25,1,64,25,25,0,0,0,17,0,0,1,0,481320,0,12015,1985,TGX,***,2D,000000000,*,00000000000,999,0,,2320,,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,5,0,0,999,999,0,0,0,0,0,76010,6,27,4,30,25,0,1
2GCEK19JX717,2,G,C,E,K,1,9,J,X,7,1,7,48,1,4,20,481,31,48,2,2,0,998,1,0,0,0,0,0,0,0,5,0,0,1,1,0,6,1,2,0,0,0,1,4,3,3,52,1,1,1,3,0,17,0,0,1,0,481321,0,20481,2007,SK1,SIL,4C,000000000,G,00000000000,1339,1575,,,2,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,28,58,0,0,999,999,0,0,0,2009,2009,78946,6,27,0,50,52,0,1
1D7HA18N95S1,1,D,7,H,A,1,8,N,9,5,S,1,48,1,1,7,482,31,48,1,2,0,998,1,0,0,0,0,0,0,0,3,0,0,12,12,0,4,1,3,0,0,0,1,8,1,0,14,8,63,60,1,0,17,0,0,1,0,481322,0,7482,2005,SQ1,RPC,CW,000000000,G,00000000000,1405,1605,,,2,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,999,999,0,0,0,0,0,77365,6,28,4,27,14,3,1
2GCEC19VXY11,2,G,C,E,C,1,9,V,X,Y,1,1,48,1,10,20,481,31,48,2,1,0,998,1,0,0,0,0,0,0,0,5,0,0,9,9,0,4,1,3,0,0,0,17,8,1,1,24,1,3,0,0,0,17,0,0,1,0,481323,0,20481,2000,SC1,SIL,PC,000000000,G,00000000000,1435,1575,,,2,1,0,96,9,9,9,0,9,9,1,5,0,1,99,99,99,99,99,99,99,28,37,0,0,999,999,0,0,0,9999,9999,0,6,28,10,8,24,0,1
1FTEF15Y9KNB,1,F,T,E,F,1,5,Y,9,K,N,B,48,1,1,12,481,31,96,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,9,9,0,4,2,3,0,0,0,1,4,12,0,12,0,0,0,0,0,17,0,0,1,0,481324,0,12481,1989,F15,COF,PK,000000000,G,00000000000,1170,1330,,,2,1,0,48,1,6,0,0,3,0,76,0,0,0,0,0,0,0,0,0,0,92,0,0,0,999,999,0,0,0,0,0,76708,6,29,7,50,12,8,3
5TBRU34136S4,5,T,B,R,U,3,4,1,3,6,S,4,48,2,1,49,482,31,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,2,0,0,0,1,8,12,0,12,0,0,0,0,0,17,0,0,1,0,481324,0,49482,2006,TT5,TUN,4C,000000000,G,00000000000,1283,0,,,1,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,76707,6,29,7,50,12,8,3
3VWSK69M44M0,3,V,W,S,K,6,9,M,4,4,M,0,48,3,1,30,40,4,48,2,0,0,998,1,0,0,0,0,0,0,0,0,0,0,9,12,0,6,1,2,0,0,0,1,8,12,1,65,12,12,24,0,0,17,0,0,1,0,481324,0,30040,2004,JGS,***,4D,000000000,*,00000000000,989,0,,2833,,1,0,48,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,28,6,94,0,999,999,0,0,0,0,0,76711,6,29,7,50,12,8,3
1FMDU35P1VZA,1,F,M,D,U,3,5,P,1,V,Z,A,48,1,1,12,401,14,48,1,1,0,998,1,0,0,0,0,0,0,0,2,0,0,12,12,0,4,1,3,0,0,0,1,8,1,1,63,29,1,1,1,0,17,0,0,1,0,481325,0,12401,1997,EPR,***,UT,000000000,*,00000000000,1115,0,,4166,,1,0,48,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,28,0,0,999,999,0,0,0,0,0,79065,6,30,2,0,29,0,1
KMHWF35H23A8,K,M,H,W,F,3,5,H,2,3,A,8,48,1,2,55,33,4,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,1,3,0,0,0,1,8,12,0,12,0,0,0,0,0,17,0,0,1,0,481326,0,55033,2003,SGX,***,4D,000000000,*,00000000000,1063,0,,3254,,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,77041,6,30,23,15,12,5,2
1FAHP35N38W2,1,F,A,H,P,3,5,N,3,8,W,2,48,2,1,12,37,4,48,2,0,0,998,1,0,0,0,0,0,0,0,0,0,0,3,3,0,6,2,2,0,0,0,1,8,12,1,65,12,0,0,0,0,17,0,0,1,0,481326,0,12037,2008,FMS,***,4D,000000000,*,00000000000,1029,0,,2623,,1,1,48,1,6,0,0,3,0,0,0,0,1,1,0,0,0,0,2,2,28,5,0,0,999,999,0,0,0,2008,2008,77065,6,30,23,15,12,5,2
3GNEC12T34G2,3,G,N,E,C,1,2,T,3,4,G,2,48,1,1,20,482,31,48,1,2,0,998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,1,8,1,1,1,0,0,0,0,0,17,0,0,1,0,481327,0,20482,2004,AVL,***,UT,000000000,*,00000000000,1300,0,,5437,,1,1,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,5,37,0,128,65,0,0,0,0,0,75227,1,1,1,48,1,0,1
1FTRX12W07KD,1,F,T,R,X,1,2,W,0,7,K,D,48,1,1,12,481,31,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,1,3,0,0,0,1,8,8,0,8,54,0,0,0,0,17,0,0,1,0,481328,0,12481,2007,F15,COF,4C,000000000,G,00000000000,1330,1630,,,2,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,75150,1,7,15,30,8,0,2
1FUJAHCG31LG,1,F,U,J,A,H,C,G,3,1,L,G,48,2,1,82,883,66,28,3,0,1,998,1,0,0,0,1,6,1,0,0,0,0,11,11,0,2,2,1,0,0,0,1,2,54,0,54,0,0,0,0,0,17,0,3,1,57,481328,0,82883,2001,FLD,CON,DS,1821041,D,571821041,0,0,,,8,1,0,28,1,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,72,0,0,0,0,0,39189,1,7,15,30,8,0,2
WBSBL93454PN,W,B,S,B,L,9,3,4,5,4,P,N,48,1,1,34,34,2,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,1,3,0,0,0,1,8,8,0,8,8,12,0,0,0,17,0,0,1,0,481329,0,34034,2004,M3S,***,CP,000000000,*,00000000000,1075,0,,3415,,1,0,48,1,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,84,6,0,0,999,999,0,0,0,0,0,75104,2,13,21,50,8,0,2
1FTJW35F7TEB,1,F,T,J,W,3,5,F,7,T,E,B,48,2,0,12,481,31,48,6,0,0,998,1,0,0,0,0,0,0,0,0,0,0,6,6,0,4,2,3,0,33,0,1,0,12,0,12,0,0,0,0,0,17,0,0,1,0,481329,0,12481,1996,F35,COF,CW,000000000,D,00000000000,1680,0,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,2,13,21,50,8,0,2
1HGEJ8248WL0,1,H,G,E,J,8,2,4,8,W,L,0,48,1,4,37,31,2,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,1,0,0,0,1,8,12,0,12,0,0,0,0,0,17,0,0,1,0,481330,0,37031,1998,UAX,***,CP,000000000,*,00000000000,1032,0,,2511,,1,0,48,1,6,0,0,3,3,0,0,0,0,0,0,0,1,0,1,1,6,0,0,0,999,999,0,0,0,2008,2008,75044,3,7,22,57,12,1,2
JKAZRBC17YA0,J,K,A,Z,R,B,C,1,7,Y,A,0,48,2,1,73,706,80,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,1,3,0,0,0,1,8,12,1,12,0,0,0,0,0,17,0,0,1,0,481330,0,73706,2000,Z0C,***,RS,000000000,*,00000000000,,,1100,,,1,0,48,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,165,70,0,0,0,0,0,75093,3,7,22,57,12,1,2
JKAZX4R139A0,J,K,A,Z,X,4,R,1,3,9,A,0,48,1,1,73,705,80,48,1,0,0,998,1,0,0,0,0,0,0,0,0,0,0,99,99,0,6,1,2,0,0,0,5,8,12,1,12,0,0,0,0,0,17,0,0,1,0,481331,0,73705,2009,ZXP,***,RC,000000000,*,00000000000,,,599,,,1,0,48,1,6,0,0,2,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,999,999,0,0,0,2007,2007,76034,4,25,21,34,12,99,2
1FTRX18L7XNB,1,F,T,R,X,1,8,L,7,X,N,B,48,2,1,12,481,31,48,2,0,0,998,1,0,0,0,0,0,0,0,0,0,0,8,8,0,6,2,2,0,0,0,13,8,12,0,12,0,0,0,0,0,17,0,0,1,0,481331,0,12481,1999,F15,COF,4C,000000000,G,00000000000,1388,1574,,,2,1,0,48,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,92,0,0,0,999,999,0,0,0,0,0,76180,4,25,21,34,12,99,2
