STATE,VEH_NO,PER_NO,N_MOT_NO,AGE,SEX,PER_TYP,SEAT_POS,REST_USE,AIR_BAG,EJECTION,EJ_PATH,EXTRICAT,LOCATION,DRINKING,ALC_DET,ATST_TYP,ALC_RES,ALC_STATUS,DRUGS,DSTATUS,DRUG_DET,DRUGTST1,DRUGRES1,DRUGTST2,DRUGRES2,DRUGTST3,DRUGRES3,INJ_SEV,HOSPITAL,DEATH_MO,DEATH_DA,DEATH_HR,DEATH_MN,LAG_HRS,LAG_MINS,RACE,HISPANIC,P_CF1,P_CF2,P_CF3,WORK_INJ,DOA,ST_CASE,DEATH_YR,DEATH_TM,CERT_NO,MAKE,BODY_TYP,ROLLOVER,TOW_VEH,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,IMPACTS,FIRE_EXP,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,COUNTY,MONTH,DAY,HOUR,MINUTE,ROAD_FNC,HARM_EV,MAN_COLL,SCH_BUS,VE_FORMS
1,1,3,0,28,1,2,23,0,0,0,0,0,0,8,9,1,0,2,8,0,8,0,0,0,0,0,0,4,1,1,27,14,27,4,27,1,1,0,0,0,0,0,10033,2009,1427,************,22,2,0,0,0,0,3,3,2,0,22016,2001,SFS,***,CP,1041,0,,2606,,97,1,27,10,0,13,12,5,0,2
1,2,1,0,27,1,1,11,3,9,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10033,8888,8888,************,20,15,2,0,0,0,12,12,1,0,20421,1999,BZR,***,UT,1070,0,,3692,,97,1,27,10,0,13,12,5,0,2
1,1,1,0,46,1,1,11,5,0,8,0,0,0,0,9,1,14,2,0,0,8,0,0,0,0,0,0,4,1,1,5,16,6,23,29,1,7,0,0,0,0,0,10034,2009,1606,************,72,80,0,0,0,0,12,12,1,0,72706,2007,FXI,***,RS,,,1584,,,97,1,4,16,37,11,24,0,0,1
1,0,1,1,81,1,5,0,0,0,8,0,0,12,9,9,0,96,0,9,0,8,0,0,0,0,0,0,4,1,1,5,99,99,999,99,1,7,3,0,0,0,8,10035,2009,9999,************,,,,,,,,,,,,,,,,,,,,,3,1,5,18,57,2,8,0,0,1
1,1,1,0,78,1,1,11,3,20,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10035,8888,8888,************,35,4,0,0,0,0,12,12,1,0,35047,2007,ATS,***,4D,1093,0,,3042,,3,1,5,18,57,2,8,0,0,1
1,1,1,0,54,2,1,11,3,9,0,0,0,0,9,9,1,0,2,9,2,8,1,997,0,0,0,0,4,0,1,19,19,7,0,0,1,7,0,0,0,0,7,10036,2009,1907,************,2,14,2,0,0,0,10,10,2,0,2404,1999,SPC,CHK,4W,1014,0,,,1,97,1,19,19,7,12,12,5,0,2
1,2,1,0,23,1,1,11,3,9,0,0,0,0,0,5,1,97,2,0,2,8,3,997,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10036,8888,8888,************,12,4,0,0,5,0,12,12,1,0,12016,1999,CVP,***,4D,1147,0,,0,,97,1,19,19,7,12,12,5,0,2
1,0,1,1,62,2,5,0,0,0,8,0,0,2,9,9,1,0,2,9,2,8,1,997,0,0,0,0,4,0,2,4,5,38,0,0,1,7,3,1,0,0,7,10038,2009,538,************,,,,,,,,,,,,,,,,,,,,,97,2,4,5,38,12,8,0,0,1
1,1,1,0,51,2,1,11,3,20,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10038,8888,8888,************,6,6,0,0,0,0,12,12,1,0,6052,2007,PTC,***,SV,1030,0,,3040,,97,2,4,5,38,12,8,0,0,1
1,1,1,0,28,1,1,11,3,0,0,0,0,0,0,5,1,97,2,0,2,8,1,997,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10039,8888,8888,************,84,62,2,0,0,0,4,4,2,0,84881,2006,430,40S,CC,0,0,,,6,89,1,29,6,5,12,12,5,0,2
1,2,1,0,16,2,1,11,3,9,0,0,0,0,0,9,1,0,2,0,2,8,1,997,0,0,0,0,4,0,1,29,6,11,0,6,1,7,0,0,0,0,7,10039,2009,611,************,22,4,0,0,0,0,12,12,1,1,22002,2000,BSL,***,4D,1122,0,,3678,,89,1,29,6,5,12,12,5,0,2
1,1,1,0,45,1,1,11,3,9,0,0,0,0,0,9,0,96,0,0,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10040,8888,8888,************,12,30,0,0,0,0,3,3,2,0,12471,2007,RNG,RNG,PK,1120,1180,,,1,125,1,29,11,24,12,12,5,0,2
1,1,2,0,20,2,2,13,3,9,0,0,0,0,8,9,1,0,2,8,0,8,0,0,0,0,0,0,4,0,1,29,11,24,0,0,1,7,0,0,0,0,7,10040,2009,1124,************,12,30,0,0,0,0,3,3,2,0,12471,2007,RNG,RNG,PK,1120,1180,,,1,125,1,29,11,24,12,12,5,0,2
1,2,1,0,47,1,1,11,3,0,0,0,0,0,0,2,10,0,2,0,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10040,8888,8888,************,86,66,0,1,0,0,12,12,1,0,86881,1989,R60,600,DS,0,0,,,8,125,1,29,11,24,12,12,5,0,2
1,1,1,0,29,1,1,11,0,20,0,0,0,0,1,9,1,97,2,9,2,8,1,997,0,0,0,0,4,0,1,30,13,30,12,9,1,7,0,0,0,0,7,10041,2009,1330,************,20,15,0,0,0,0,1,1,1,0,20421,2003,TRL,***,UT,1130,0,,4417,,97,1,30,1,21,14,42,0,0,1
1,1,1,0,53,1,1,11,5,0,8,0,0,0,0,9,0,96,0,0,0,8,0,0,0,0,0,0,4,1,2,1,13,58,0,28,1,7,0,0,0,0,0,10042,2009,1358,************,72,80,0,0,0,0,12,12,1,0,72706,2008,FXI,***,RS,,,1584,,,123,2,1,13,30,4,12,2,0,2
1,2,1,0,42,1,1,11,3,20,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10042,8888,8888,************,7,31,0,0,0,0,12,12,2,0,7482,2008,SQ1,RPC,CW,1405,1605,,,2,123,2,1,13,30,4,12,2,0,2
1,2,2,0,999,9,2,13,3,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10042,8888,8888,************,7,31,0,0,0,0,12,12,2,0,7482,2008,SQ1,RPC,CW,1405,1605,,,2,123,2,1,13,30,4,12,2,0,2
1,1,1,0,51,1,1,11,0,0,0,0,0,0,9,9,1,0,2,9,2,8,1,376,1,343,1,600,4,0,1,31,19,0,0,0,1,7,0,0,0,0,7,10043,2009,1900,************,34,4,0,0,0,0,12,12,1,0,34034,1986,32E,***,2D,1012,0,,2723,,19,1,31,19,0,3,12,2,0,2
1,2,1,0,45,1,1,11,3,9,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10043,8888,8888,************,7,31,0,0,0,0,12,12,2,0,7482,2003,SQ2,RPC,CW,1405,1605,,,2,19,1,31,19,0,3,12,2,0,2
1,2,2,0,57,2,2,13,3,9,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10043,8888,8888,************,7,31,0,0,0,0,12,12,2,0,7482,2003,SQ2,RPC,CW,1405,1605,,,2,19,1,31,19,0,3,12,2,0,2
1,2,3,0,17,2,2,23,3,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10043,8888,8888,************,7,31,0,0,0,0,12,12,2,0,7482,2003,SQ2,RPC,CW,1405,1605,,,2,19,1,31,19,0,3,12,2,0,2
1,1,1,0,43,1,1,11,0,9,0,0,0,0,9,9,1,97,2,9,2,8,1,997,0,0,0,0,4,0,2,1,21,56,0,46,2,7,0,0,0,0,7,10044,2009,2156,************,13,15,0,0,0,0,9,9,1,0,13421,2003,NAV,***,UT,1190,0,,6041,,73,2,1,21,10,4,42,0,0,1
1,1,1,0,30,1,1,11,0,9,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10045,8888,8888,************,13,4,0,0,0,0,11,11,1,0,13001,1994,EXC,***,4D,1174,0,,4039,,51,2,2,6,30,4,12,8,0,2
1,2,1,0,72,1,1,11,0,9,0,0,0,0,0,9,0,96,0,0,0,8,0,0,0,0,0,0,4,1,2,2,20,58,14,28,1,7,0,0,0,0,0,10045,2009,2058,************,20,30,0,0,0,0,11,11,2,0,20471,1998,S14,S,PC,1229,0,,,1,51,2,2,6,30,4,12,8,0,2
1,1,1,0,42,2,1,11,0,0,0,0,0,0,1,9,0,96,0,9,0,8,0,0,0,0,0,0,4,0,2,3,12,52,0,0,1,7,0,0,0,0,7,10046,2009,1252,************,18,4,0,0,0,0,3,3,1,0,18018,1994,SKC,***,4D,1034,0,,2791,,83,2,3,12,52,6,42,0,0,1
1,1,1,0,51,1,1,11,0,9,1,9,0,0,9,9,1,0,2,9,2,8,1,997,0,0,0,0,4,1,2,4,12,5,1,3,1,7,0,0,0,0,0,10047,2009,1205,************,12,21,2,0,0,0,12,12,2,0,12461,2000,25V,VAN,CG,1380,0,,,2,125,2,4,11,2,16,10,0,0,1
1,1,1,0,22,1,1,11,0,20,1,9,0,0,1,5,1,22,2,9,2,8,1,997,0,0,0,0,4,0,2,4,4,0,0,20,1,7,0,0,0,0,7,10048,2009,400,************,41,4,2,0,0,0,12,12,1,1,41035,2003,PR5,***,4H,1028,0,,2716,,15,2,4,3,40,14,34,0,0,1
1,1,1,0,17,2,1,11,99,99,0,0,0,0,9,9,0,96,0,9,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10049,8888,8888,************,59,4,0,0,0,0,3,3,1,0,59032,1995,LS4,***,4D,1122,0,,3650,,121,2,4,15,19,15,33,0,0,1
1,1,2,0,18,2,2,13,99,99,0,0,0,0,8,9,1,0,2,8,0,8,0,0,0,0,0,0,4,0,2,4,18,0,2,41,2,7,0,0,0,0,7,10049,2009,1800,************,59,4,0,0,0,0,3,3,1,0,59032,1995,LS4,***,4D,1122,0,,3650,,121,2,4,15,19,15,33,0,0,1
1,1,3,0,19,2,2,21,99,99,1,9,0,0,8,9,1,0,2,8,0,8,0,0,0,0,0,0,4,0,2,4,18,0,2,41,2,7,0,0,0,0,7,10049,2009,1800,************,59,4,0,0,0,0,3,3,1,0,59032,1995,LS4,***,4D,1122,0,,3650,,121,2,4,15,19,15,33,0,0,1
1,1,4,0,17,2,2,22,99,99,0,0,0,0,8,9,1,0,2,8,0,8,0,0,0,0,0,0,4,0,2,4,18,0,2,41,2,7,0,0,0,0,7,10049,2009,1800,************,59,4,0,0,0,0,3,3,1,0,59032,1995,LS4,***,4D,1122,0,,3650,,121,2,4,15,19,15,33,0,0,1
1,1,5,0,18,2,2,23,99,99,0,0,0,0,8,9,1,0,2,8,0,8,0,0,0,0,0,0,4,0,2,4,18,0,2,41,2,7,0,0,0,0,7,10049,2009,1800,************,59,4,0,0,0,0,3,3,1,0,59032,1995,LS4,***,4D,1122,0,,3650,,121,2,4,15,19,15,33,0,0,1
1,1,1,0,35,1,1,11,0,9,0,0,0,0,0,9,0,96,0,0,0,8,0,0,0,0,0,0,4,1,2,9,0,25,90,36,1,7,0,0,0,0,0,10050,2009,25,************,7,4,0,0,0,0,12,12,1,0,7026,2008,AXT,***,4D,1089,0,,3465,,53,2,5,5,49,14,12,2,0,2
1,2,1,0,24,1,1,11,3,9,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10050,8888,8888,************,20,4,0,0,0,0,12,12,2,0,20002,2003,IMP,***,4D,1105,0,,3389,,53,2,5,5,49,14,12,2,0,2
1,2,2,0,25,1,2,13,3,9,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10050,8888,8888,************,20,4,0,0,0,0,12,12,2,0,20002,2003,IMP,***,4D,1105,0,,3389,,53,2,5,5,49,14,12,2,0,2
1,1,1,0,40,1,1,11,3,9,0,0,0,0,0,5,1,0,2,1,2,8,1,167,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10051,8888,8888,************,49,2,0,0,0,0,1,1,1,0,49033,2003,CGF,***,2L,1023,0,,2339,,17,2,6,19,10,3,12,5,0,2
1,2,1,0,58,2,1,11,3,9,0,0,0,0,0,9,0,96,0,0,0,8,0,0,0,0,0,0,4,1,2,6,21,30,2,20,2,7,0,0,0,0,0,10051,2009,2130,************,20,4,0,0,0,0,12,12,2,0,20037,2005,XLS,***,4D,1123,0,,3476,,17,2,6,19,10,3,12,5,0,2
1,1,1,0,61,1,1,11,0,9,1,9,0,0,0,9,0,96,0,0,0,8,0,0,0,0,0,0,4,1,2,7,17,27,1,17,1,7,0,0,0,0,0,10052,2009,1727,************,7,30,2,0,0,0,12,12,1,0,7472,1999,DAK,DAK,PC,1309,0,,,1,43,2,7,16,10,2,34,0,0,1
1,1,1,0,29,1,1,11,5,0,8,0,0,0,9,9,1,16,2,9,2,8,1,997,0,0,0,0,4,0,2,7,14,40,0,0,1,7,0,0,0,0,7,10053,2009,1440,************,37,80,0,0,0,0,12,12,1,0,37706,2006,13V,***,RS,,,1312,,,95,2,7,14,40,4,12,5,0,2
1,2,1,0,28,1,1,11,0,0,0,0,0,0,0,5,1,0,2,0,2,8,1,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10053,8888,8888,************,98,92,0,1,0,0,3,3,2,0,98998,2009,999,999,99,9999,9999,9999,9999,9,95,2,7,14,40,4,12,5,0,2
1,1,1,0,22,2,1,11,3,9,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10054,8888,8888,************,21,4,0,0,0,0,1,1,2,0,21021,2001,A/G,***,4D,1070,0,,3022,,59,2,8,12,5,2,12,5,0,2
1,1,2,0,999,9,2,13,0,9,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10054,8888,8888,************,21,4,0,0,0,0,1,1,2,0,21021,2001,A/G,***,4D,1070,0,,3022,,59,2,8,12,5,2,12,5,0,2
1,2,1,0,46,1,1,11,5,0,8,0,0,0,0,9,1,97,2,0,2,8,1,997,0,0,0,0,4,0,2,8,12,20,0,15,1,7,0,0,0,0,7,10054,2009,1220,************,53,80,0,0,0,0,12,12,1,0,53706,2006,C50,***,RS,,,805,,,59,2,8,12,5,2,12,5,0,2
1,2,2,0,42,2,2,13,5,0,8,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10054,8888,8888,************,53,80,0,0,0,0,12,12,1,0,53706,2006,C50,***,RS,,,805,,,59,2,8,12,5,2,12,5,0,2
1,1,1,0,23,1,1,11,0,20,2,9,0,0,1,9,1,15,2,9,2,8,1,997,0,0,0,0,4,0,2,10,0,50,0,25,1,7,0,0,0,0,7,10055,2009,50,************,52,2,2,0,0,0,12,12,1,0,52037,2001,ECG,***,2H,1008,0,,3120,,117,2,10,0,25,16,42,0,0,1
1,1,1,0,62,2,1,11,3,0,0,0,0,0,0,9,0,96,0,0,0,8,0,0,0,0,0,0,4,0,2,11,10,45,0,0,1,7,0,0,0,0,7,10056,2009,1045,************,20,31,0,0,0,0,12,12,1,0,20481,1992,GC1,GM4,PK,1175,1315,,,1,51,2,11,10,45,6,42,0,0,1
1,0,1,1,28,1,5,0,0,0,8,0,0,12,1,5,1,26,2,1,2,8,1,997,0,0,0,0,4,0,2,12,22,5,0,0,1,7,1,4,0,0,7,10057,2009,2205,************,,,,,,,,,,,,,,,,,,,,,79,2,12,22,5,2,8,0,0,1
1,1,1,0,23,2,1,11,3,9,0,0,0,0,0,5,1,0,2,0,2,8,1,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10057,8888,8888,************,13,15,0,0,0,0,12,12,1,0,13421,1998,NAV,***,UT,1190,0,,5150,,79,2,12,22,5,2,8,0,0,1
1,1,1,0,21,1,1,11,3,0,0,0,0,0,9,9,1,20,2,9,2,8,1,1,0,0,0,0,4,0,2,14,5,0,0,0,1,7,0,0,0,0,7,10058,2009,500,************,38,14,2,0,0,0,12,12,1,0,38402,1992,ROD,***,UT,1087,0,,3605,,95,2,14,5,0,15,34,0,0,1
1,1,1,0,19,1,1,11,0,0,0,0,0,0,9,9,1,0,2,9,2,8,1,997,0,0,0,0,4,0,2,16,13,41,0,3,1,7,0,0,0,0,7,10059,2009,1341,************,37,2,2,0,0,0,3,3,1,0,37031,1995,UCX,***,2H,1013,0,,2043,,89,2,16,13,38,4,12,5,0,2
1,2,1,0,73,1,1,11,3,9,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10059,8888,8888,************,14,4,0,0,0,0,12,12,2,0,14017,2003,SGS,***,4D,1085,0,,3369,,89,2,16,13,38,4,12,5,0,2
1,2,2,0,70,2,2,13,3,9,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10059,8888,8888,************,14,4,0,0,0,0,12,12,2,0,14017,2003,SGS,***,4D,1085,0,,3369,,89,2,16,13,38,4,12,5,0,2
1,1,1,0,58,1,1,11,3,9,0,0,0,0,9,9,1,19,2,9,2,8,1,997,0,0,0,0,4,0,2,19,19,30,0,0,2,7,0,0,0,0,7,10060,2009,1930,************,14,4,1,0,0,0,13,13,1,0,14006,1993,MGL,***,4D,1144,0,,3780,,43,2,19,19,30,2,42,0,0,1
1,1,1,0,34,1,1,11,0,0,1,9,0,0,1,5,1,22,2,9,2,8,1,997,0,0,0,0,4,0,2,22,5,33,2,43,2,7,0,0,0,0,7,10061,2009,533,************,23,30,1,0,0,0,0,0,0,0,23471,1994,SON,SON,PC,1229,0,,,1,69,2,22,2,50,3,1,0,0,1
1,1,1,0,56,1,1,11,3,0,0,0,0,0,0,9,1,0,2,0,2,8,1,1,0,0,0,0,4,0,2,23,3,45,0,0,1,7,0,0,0,1,7,10062,2009,345,************,84,63,0,0,0,0,12,12,1,0,84881,2007,440,40S,CC,0,0,,,7,21,2,23,3,45,1,21,0,0,1
1,1,1,0,21,1,1,11,0,9,0,0,0,0,9,9,1,0,2,9,2,8,1,1,0,0,0,0,4,1,2,25,20,52,1,22,1,7,0,0,0,0,0,10063,2009,2052,************,20,4,0,0,0,0,12,12,1,0,20002,2001,IPL,***,4D,1105,0,,3466,,39,2,25,19,30,2,12,2,0,2
1,2,1,0,42,1,1,11,3,9,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10063,8888,8888,************,20,31,0,0,0,0,12,12,2,0,20481,1996,GC1,GM4,PC,1415,1555,,,2,39,2,25,19,30,2,12,2,0,2
1,1,1,0,55,1,1,11,99,99,0,0,0,0,9,9,1,9,2,9,2,8,1,997,0,0,0,0,4,1,2,25,1,18,1,16,1,7,0,0,0,0,0,10064,2009,118,************,12,20,2,0,0,0,12,12,1,1,12441,1994,ARO,ARO,ES,1190,0,,,1,109,2,25,0,2,2,42,0,0,1
1,1,1,0,73,1,1,11,3,0,0,0,0,0,0,9,0,96,0,0,0,8,0,0,0,0,0,0,4,1,2,28,10,5,186,37,1,7,0,0,0,0,0,10065,2009,1005,************,23,31,0,0,0,0,9,9,2,0,23481,1989,S10,S,PK,1083,1179,,,1,49,2,20,15,28,2,12,5,0,2
1,2,1,0,52,1,1,11,3,0,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10065,8888,8888,************,20,40,0,0,0,0,12,12,1,0,20481,1986,C30,C30,CB,1315,1645,,,2,49,2,20,15,28,2,12,5,0,2
1,1,1,0,40,1,1,11,3,0,0,0,0,0,0,2,10,0,2,0,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10066,8888,8888,************,20,62,0,0,0,0,5,5,2,0,20881,1999,6H4,CSR,CC,1330,2810,,,6,95,1,6,17,16,12,12,5,0,4
1,2,1,0,42,1,1,11,3,20,0,0,1,0,0,9,1,0,2,0,2,8,1,997,0,0,0,0,4,0,1,6,17,16,0,0,1,7,0,0,0,0,7,10066,2009,1716,************,49,30,0,0,0,0,12,12,1,0,49472,1996,XTR,TAC,PC,1219,0,,,1,95,1,6,17,16,12,12,5,0,4
1,2,2,0,16,2,2,13,3,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10066,8888,8888,************,49,30,0,0,0,0,12,12,1,0,49472,1996,XTR,TAC,PC,1219,0,,,1,95,1,6,17,16,12,12,5,0,4
1,2,3,0,10,2,2,23,3,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10066,8888,8888,************,49,30,0,0,0,0,12,12,1,0,49472,1996,XTR,TAC,PC,1219,0,,,1,95,1,6,17,16,12,12,5,0,4
1,3,1,0,23,1,1,11,3,9,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,1,3,88,88,88,88,999,99,0,0,0,0,0,8,0,10066,8888,8888,************,20,2,0,0,0,0,12,12,2,0,20022,2006,BLS,***,CP,1033,0,,2991,,95,1,6,17,16,12,12,5,0,4
1,3,2,0,22,2,2,13,3,9,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,1,3,88,88,88,88,999,99,0,0,0,0,0,8,0,10066,8888,8888,************,20,2,0,0,0,0,12,12,2,0,20022,2006,BLS,***,CP,1033,0,,2991,,95,1,6,17,16,12,12,5,0,4
1,4,1,0,36,1,1,11,3,0,0,0,0,0,0,2,10,0,2,0,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10066,8888,8888,************,82,66,0,1,0,0,8,8,2,0,82883,2008,ST2,CON,DS,0,0,,,8,95,1,6,17,16,12,12,5,0,4
1,1,1,0,79,2,1,11,0,9,0,0,0,0,0,9,1,0,2,0,0,8,0,0,0,0,0,0,4,0,1,23,14,0,0,0,1,7,0,0,0,0,7,10067,2009,1400,************,20,4,0,0,0,0,3,3,2,0,20020,1998,L/S,***,4D,1075,0,,3330,,71,1,23,14,0,2,12,5,0,2
1,2,1,0,41,2,1,11,3,9,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10067,8888,8888,************,12,4,0,0,0,0,12,12,1,0,12017,2000,TSS,***,4D,1085,0,,3333,,71,1,23,14,0,2,12,5,0,2
1,2,2,0,999,9,2,13,3,9,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10067,8888,8888,************,12,4,0,0,0,0,12,12,1,0,12017,2000,TSS,***,4D,1085,0,,3333,,71,1,23,14,0,2,12,5,0,2
1,2,3,0,999,9,2,21,3,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10067,8888,8888,************,12,4,0,0,0,0,12,12,1,0,12017,2000,TSS,***,4D,1085,0,,3333,,71,1,23,14,0,2,12,5,0,2
1,2,4,0,999,9,2,22,4,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10067,8888,8888,************,12,4,0,0,0,0,12,12,1,0,12017,2000,TSS,***,4D,1085,0,,3333,,71,1,23,14,0,2,12,5,0,2
1,2,5,0,999,9,2,23,3,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,10067,8888,8888,************,12,4,0,0,0,0,12,12,1,0,12017,2000,TSS,***,4D,1085,0,,3333,,71,1,23,14,0,2,12,5,0,2
1,1,1,0,22,1,1,11,0,0,1,9,0,0,1,9,1,22,2,9,0,8,0,0,0,0,0,0,4,0,1,31,2,49,0,0,1,7,0,0,0,0,7,10068,2009,249,************,20,31,0,0,0,0,1,1,1,0,20481,2006,2KH,SIL,CW,1530,1670,,,2,53,1,31,2,49,15,30,0,0,1
1,1,2,0,20,1,2,13,0,0,1,9,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10068,8888,8888,************,20,31,0,0,0,0,1,1,1,0,20481,2006,2KH,SIL,CW,1530,1670,,,2,53,1,31,2,49,15,30,0,0,1
1,1,1,0,29,1,1,11,99,99,0,0,0,0,9,9,0,96,0,9,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10069,8888,8888,************,37,4,0,0,0,0,12,12,1,0,37032,1997,USE,***,4D,1069,0,,2864,,73,3,4,17,11,15,12,5,0,2
1,2,1,0,35,1,1,11,99,99,0,0,0,0,9,9,0,96,0,9,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10069,8888,8888,************,12,31,2,0,0,0,2,2,2,0,12481,2000,F15,COF,4C,1385,0,,,2,73,3,4,17,11,15,12,5,0,2
1,2,2,0,87,2,2,13,3,9,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,3,4,17,11,0,0,2,7,0,0,0,0,7,10069,2009,1711,************,12,31,2,0,0,0,2,2,2,0,12481,2000,F15,COF,4C,1385,0,,,2,73,3,4,17,11,15,12,5,0,2
1,1,1,0,63,2,1,11,99,99,0,0,0,0,9,9,1,0,2,9,0,8,0,0,0,0,0,0,4,0,1,26,14,51,0,0,1,7,0,0,0,0,7,10070,2009,1451,************,20,31,0,0,0,0,12,12,1,1,20481,2005,SK1,SIL,CW,1435,0,,,2,81,1,26,14,51,16,38,0,0,1
1,1,1,0,34,1,1,11,0,9,0,0,0,0,1,9,1,97,2,8,2,8,1,997,0,0,0,0,2,2,88,88,88,88,999,99,0,0,0,0,0,8,0,10071,8888,8888,************,12,2,0,0,0,0,12,12,1,0,12004,1995,THL,***,2D,1130,0,,3536,,99,1,9,20,27,16,12,1,0,2
1,1,2,0,50,1,2,13,0,9,0,0,0,0,8,9,1,9,2,8,0,8,0,0,0,0,0,0,4,0,1,9,20,27,0,0,2,7,0,0,0,0,7,10071,2009,2027,************,12,2,0,0,0,0,12,12,1,0,12004,1995,THL,***,2D,1130,0,,3536,,99,1,9,20,27,16,12,1,0,2
1,2,1,0,27,2,1,11,99,99,0,0,0,0,0,5,0,96,0,0,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,10071,8888,8888,************,14,14,0,0,0,0,6,6,3,0,14401,2003,MOU,***,UT,1138,0,,4170,,99,1,9,20,27,16,12,1,0,2
